fold,species,strain,ground_truth,predicted_specy,correct,test_set_index,env_strategy,agg_strategy,k,extractor,collection
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,2,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,3,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,4,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,5,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,0,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,1,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,2,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,3,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,4,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,5,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,0,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,1,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,2,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,3,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,4,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,5,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,0,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,1,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,2,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,3,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,4,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,5,E1,freq_strength,5,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,0,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,1,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,2,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,3,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,4,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,5,E1,freq_strength,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,0,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,1,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,2,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,3,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,4,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium aurantiogriseum,DTO 473-D6,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,5,E1,freq_strength,9,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,0,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,1,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,2,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,3,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,4,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium viridicatum,DTO 478-C6,Penicillium viridicatum,Penicillium viridicatum,1,5,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,0,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,1,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,2,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,3,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,4,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium polonicum,DTO 217-D6,Penicillium polonicum,Penicillium polonicum,1,5,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,0,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,1,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,2,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,3,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,4,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium freii,DTO 470-A2,Penicillium freii,Penicillium freii,1,5,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,0,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,1,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,2,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,3,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,4,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,5,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,0,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,1,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,2,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,3,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,4,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium melanoconidium,DTO 470-H3,Penicillium melanoconidium,Penicillium melanoconidium,1,5,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,0,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,1,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,2,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,3,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,4,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium tricolor,DTO 157-A4,Penicillium tricolor,Penicillium tricolor,1,5,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,0,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,1,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,2,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
3,Penicillium neoechinulatum,DTO 470-F3,Penicillium neoechinulatum,Penicillium neoechinulatum,1,3,E1,weighted,7,efficientnetb1_finetuned,myco_fungi_features_full_finetuned
